FileFormat,CSV
Year,2022
Month,06
Day,24
Hour,23
Minute,29
Second,03
Pressure,,"units=mb"
Temperature,,"units=deg C"
RH,,"units=%"
Speed,,"units=m/s"
Direction,,"units=deg"
Latitude,24.9976,"units=deg"
Longitude,121.4420,"units=deg"
Altitude,9.7,"units=m"
GpsAltitude,9.7,"units=m"
Ascending,"true"
Comments,""
DataType,""
EquipmentType,"0"
PlatformType,""
PlatformId,""
Project,"PRECIP-2022"
Flight,""
PtuWindTimeDiff,"0"
RadiationCorr,"0"
TrackingType,"19"
SondeId,"no record"
SondeModel,""
Operator,""
LaunchObsSource,"unknown"
LaunchObsTime,"unknown"
SvnRevision,"V3.4.6"
SvnLastChangedDate,"Fri Apr 30 16:17:27 2021 -0600"
Agency,""
AspenVersion,"Aspen V3.4.6"
Flight,""
PlatformId,""
PlatformType,""
ProcessingTime,"22 Nov 2022 21:18 UTC"
Project,"PRECIP-2022"
QCDisclaimer,""
SondeId,"no record"
SoundingDescription,"46692_2022062500.L1.csv "
Fields,Time,Pressure,Temperature,RH,Speed,Direction,Latitude,Longitude,Altitude,GPS Altitude,Dewpoint,Uwnd,Vwnd,Ascent
Units,sec,mb,deg C,%,m/s,deg,deg,deg,m,m,deg C,m/s,m/s,m/s
Data,3874.9,50.00,-65.00,2.40,18.10,70.60,,,20773.0,,-91.09,-17.07,-6.01,
Data,3875.9,49.90,-65.00,2.40,18.20,70.70,,,20780.0,,-91.09,-17.18,-6.02,
Data,3876.9,49.90,-65.00,2.40,18.20,70.70,,,20785.0,,-91.09,-17.18,-6.02,
Data,3877.9,49.80,-64.90,2.40,18.30,70.80,,,20791.0,,-91.01,-17.28,-6.02,
Data,3878.9,49.80,-64.90,2.40,18.30,70.90,,,20797.0,,-91.01,-17.29,-5.99,
Data,3879.9,49.70,-64.80,2.30,18.30,71.00,,,20804.0,,-91.19,-17.30,-5.96,
Data,3880.9,49.70,-64.80,2.30,18.30,71.10,,,20809.0,,-91.19,-17.31,-5.93,
Data,3881.9,49.60,-64.70,2.30,18.40,71.20,,,20817.0,,-91.12,-17.42,-5.93,
Data,3882.9,49.60,-64.60,2.30,18.40,71.40,,,20819.0,,-91.04,-17.44,-5.87,
Data,3883.9,49.50,-64.60,2.30,18.40,71.60,,,20828.0,,-91.04,-17.46,-5.81,
Data,3884.9,49.50,-64.50,2.20,18.40,71.80,,,20834.0,,-91.24,-17.48,-5.75,
Data,3885.9,49.40,-64.40,2.20,18.40,72.00,,,20838.0,,-91.16,-17.50,-5.69,
Data,3886.9,49.40,-64.30,2.20,18.40,72.20,,,20846.0,,-91.09,-17.52,-5.62,
Data,3887.9,49.30,-64.30,2.20,18.40,72.40,,,20850.0,,-91.09,-17.54,-5.56,
Data,3888.9,49.30,-64.20,2.10,18.40,72.70,,,20858.0,,-91.29,-17.57,-5.47,
Data,3889.9,49.30,-64.10,2.10,18.40,73.00,,,20865.0,,-91.22,-17.60,-5.38,
Data,3890.9,49.20,-64.00,2.10,18.40,73.30,,,20871.0,,-91.14,-17.62,-5.29,
Data,3891.9,49.20,-63.90,2.10,18.40,73.70,,,20872.0,,-91.07,-17.66,-5.16,
Data,3892.9,49.10,-63.80,2.00,18.40,74.00,,,20881.0,,-91.29,-17.69,-5.07,
Data,3893.9,49.10,-63.80,2.00,18.40,74.40,,,20889.0,,-91.29,-17.72,-4.95,
Data,3894.9,49.00,-63.70,2.00,18.30,74.80,,,20894.0,,-91.21,-17.66,-4.80,
Data,3895.9,49.00,-63.60,2.00,18.30,75.20,,,20901.0,,-91.14,-17.69,-4.67,
Data,3896.9,48.90,-63.50,1.90,18.30,75.60,,,20906.0,,-91.38,-17.73,-4.55,
Data,3897.9,48.90,-63.40,1.90,18.20,76.00,,,20913.0,,-91.30,-17.66,-4.40,
Data,3898.9,48.80,-63.30,1.90,18.20,76.40,,,20916.0,,-91.23,-17.69,-4.28,
Data,3899.9,48.80,-63.30,1.90,18.20,76.90,,,20921.0,,-91.23,-17.73,-4.12,
Data,3900.9,48.70,-63.20,1.90,18.10,77.30,,,20927.0,,-91.15,-17.66,-3.98,
Data,3901.9,48.70,-63.10,1.90,18.10,77.70,,,20933.0,,-91.08,-17.68,-3.86,
Data,3902.9,48.60,-63.10,1.80,18.00,78.20,,,20939.0,,-91.41,-17.62,-3.68,
Data,3903.9,48.60,-63.00,1.80,18.00,78.60,,,20945.0,,-91.33,-17.64,-3.56,
Data,3904.9,48.50,-63.00,1.80,17.90,79.00,,,20954.0,,-91.33,-17.57,-3.42,
Data,3905.9,48.50,-62.90,1.80,17.80,79.40,,,20958.0,,-91.26,-17.50,-3.27,
Data,3906.9,48.40,-62.90,1.80,17.80,79.80,,,20966.0,,-91.26,-17.52,-3.15,
Data,3907.9,48.40,-62.90,1.80,17.70,80.20,,,20972.0,,-91.26,-17.44,-3.01,
Data,3908.9,48.30,-62.80,1.80,17.60,80.60,,,20977.0,,-91.18,-17.36,-2.87,
Data,3909.9,48.30,-62.80,1.80,17.50,80.90,,,20983.0,,-91.18,-17.28,-2.77,
Data,3910.9,48.30,-62.70,1.80,17.40,81.30,,,20988.0,,-91.11,-17.20,-2.63,
Data,3911.9,48.20,-62.60,1.70,17.30,81.60,,,20996.0,,-91.38,-17.11,-2.53,
Data,3912.9,48.20,-62.60,1.70,17.30,82.00,,,21001.0,,-91.38,-17.13,-2.41,
Data,3913.9,48.10,-62.50,1.70,17.20,82.30,,,21006.0,,-91.31,-17.04,-2.30,
Data,3914.9,48.10,-62.40,1.70,17.10,82.60,,,21013.0,,-91.23,-16.96,-2.20,
Data,3915.9,48.00,-62.40,1.70,17.00,82.90,,,21018.0,,-91.23,-16.87,-2.10,
Data,3916.9,48.00,-62.30,1.70,16.90,83.20,,,21025.0,,-91.16,-16.78,-2.00,
Data,3917.9,47.90,-62.20,1.70,16.80,83.40,,,21031.0,,-91.08,-16.69,-1.93,
Data,3918.9,47.90,-62.20,1.70,16.70,83.70,,,21038.0,,-91.08,-16.60,-1.83,
Data,3919.9,47.80,-62.10,1.70,16.60,83.90,,,21042.0,,-91.01,-16.51,-1.76,
Data,3920.9,47.80,-62.00,1.70,16.50,84.20,,,21048.0,,-90.93,-16.42,-1.67,
Data,3921.9,47.70,-61.90,1.70,16.50,84.40,,,21055.0,,-90.86,-16.42,-1.61,
Data,3922.9,47.70,-61.80,1.60,16.40,84.70,,,21061.0,,-91.16,-16.33,-1.51,
Data,3923.9,47.70,-61.70,1.60,16.30,84.90,,,21068.0,,-91.08,-16.24,-1.45,
Data,3924.9,47.60,-61.60,1.60,16.30,85.20,,,21070.0,,-91.01,-16.24,-1.36,
Data,3925.9,47.60,-61.60,1.60,16.20,85.40,,,21079.0,,-91.01,-16.15,-1.30,
Data,3926.9,47.50,-61.50,1.60,16.20,85.60,,,21085.0,,-90.93,-16.15,-1.24,
Data,3927.9,47.50,-61.40,1.60,16.10,85.90,,,21090.0,,-90.86,-16.06,-1.15,
Data,3928.9,47.40,-61.30,1.60,16.10,86.10,,,21096.0,,-90.79,-16.06,-1.09,
Data,3929.9,47.40,-61.20,1.60,16.00,86.40,,,21105.0,,-90.71,-15.97,-1.00,
Data,3930.9,47.30,-61.10,1.60,16.00,86.60,,,21109.0,,-90.64,-15.97,-0.95,
Data,3931.9,47.30,-61.00,1.60,16.00,86.90,,,21115.0,,-90.56,-15.98,-0.87,
Data,3932.9,47.20,-61.00,1.60,16.00,87.10,,,21121.0,,-90.56,-15.98,-0.81,
Data,3933.9,47.20,-60.90,1.60,16.00,87.40,,,21126.0,,-90.49,-15.98,-0.73,
Data,3934.9,47.10,-60.80,1.60,16.00,87.60,,,21135.0,,-90.42,-15.99,-0.67,
Data,3935.9,47.10,-60.80,1.60,16.00,87.90,,,21140.0,,-90.42,-15.99,-0.59,
Data,3936.9,47.00,-60.80,1.60,16.00,88.20,,,21146.0,,-90.42,-15.99,-0.50,
Data,3937.9,47.00,-60.70,1.60,16.00,88.40,,,21154.0,,-90.34,-15.99,-0.45,
Data,3938.9,47.00,-60.70,1.60,16.00,88.70,,,21157.0,,-90.34,-16.00,-0.36,
Data,3939.9,46.90,-60.70,1.60,16.00,88.90,,,21162.0,,-90.34,-16.00,-0.31,
Data,3940.9,46.90,-60.60,1.60,16.00,89.20,,,21169.0,,-90.27,-16.00,-0.22,
Data,3941.9,46.80,-60.60,1.60,16.00,89.40,,,21174.0,,-90.27,-16.00,-0.17,
Data,3942.9,46.80,-60.60,1.60,16.00,89.60,,,21181.0,,-90.27,-16.00,-0.11,
Data,3943.9,46.70,-60.60,1.60,16.00,89.90,,,21187.0,,-90.27,-16.00,-0.03,
Data,3944.9,46.70,-60.60,1.60,16.00,90.10,,,21195.0,,-90.27,-16.00,0.03,
Data,3945.9,46.60,-60.60,1.60,16.00,90.30,,,21201.0,,-90.27,-16.00,0.08,
Data,3946.9,46.60,-60.60,1.60,16.00,90.50,,,21206.0,,-90.27,-16.00,0.14,
Data,3947.9,46.50,-60.60,1.60,16.00,90.60,,,21214.0,,-90.27,-16.00,0.17,
Data,3948.9,46.50,-60.60,1.70,16.00,90.80,,,21219.0,,-89.89,-16.00,0.22,
Data,3949.9,46.50,-60.60,1.70,15.90,90.90,,,21221.0,,-89.89,-15.90,0.25,
Data,3950.9,46.40,-60.70,1.70,15.90,91.10,,,21229.0,,-89.97,-15.90,0.31,
Data,3951.9,46.40,-60.70,1.70,15.90,91.20,,,21234.0,,-89.97,-15.90,0.33,
Data,3952.9,46.30,-60.70,1.70,15.90,91.30,,,21240.0,,-89.97,-15.90,0.36,
Data,3953.9,46.30,-60.70,1.70,15.80,91.30,,,21247.0,,-89.97,-15.80,0.36,
Data,3954.9,46.20,-60.70,1.70,15.80,91.40,,,21251.0,,-89.97,-15.80,0.39,
Data,3955.9,46.20,-60.70,1.70,15.70,91.40,,,21257.0,,-89.97,-15.70,0.38,
Data,3956.9,46.20,-60.80,1.70,15.70,91.40,,,21266.0,,-90.04,-15.70,0.38,
Data,3957.9,46.10,-60.80,1.70,15.60,91.40,,,21273.0,,-90.04,-15.60,0.38,
Data,3958.9,46.10,-60.80,1.80,15.60,91.30,,,21278.0,,-89.69,-15.60,0.35,
Data,3959.9,46.00,-60.80,1.80,15.50,91.30,,,21285.0,,-89.69,-15.50,0.35,
Data,3960.9,46.00,-60.80,1.80,15.50,91.20,,,21289.0,,-89.69,-15.50,0.32,
Data,3961.9,45.90,-60.90,1.80,15.40,91.20,,,21295.0,,-89.76,-15.40,0.32,
Data,3962.9,45.90,-60.90,1.80,15.30,91.10,,,21301.0,,-89.76,-15.30,0.29,
Data,3963.9,45.80,-60.90,1.80,15.30,91.00,,,21307.0,,-89.76,-15.30,0.27,
Data,3964.9,45.80,-61.00,1.80,15.20,90.90,,,21312.0,,-89.84,-15.20,0.24,
Data,3965.9,45.80,-61.00,1.80,15.10,90.80,,,21318.0,,-89.84,-15.10,0.21,
Data,3966.9,45.70,-61.00,1.80,15.10,90.70,,,21325.0,,-89.84,-15.10,0.18,
Data,3967.9,45.70,-61.10,1.80,15.00,90.60,,,21328.0,,-89.91,-15.00,0.16,
Data,3968.9,45.60,-61.10,1.80,14.90,90.50,,,21335.0,,-89.91,-14.90,0.13,
Data,3969.9,45.60,-61.10,1.80,14.80,90.40,,,21340.0,,-89.91,-14.80,0.10,
Data,3970.9,45.60,-61.20,1.80,14.80,90.30,,,21347.0,,-89.99,-14.80,0.08,
Data,3971.9,45.50,-61.20,1.80,14.70,90.20,,,21352.0,,-89.99,-14.70,0.05,
Data,3972.9,45.50,-61.20,1.80,14.60,90.20,,,21356.0,,-89.99,-14.60,0.05,
Data,3973.9,45.40,-61.20,1.80,14.50,90.10,,,21363.0,,-89.99,-14.50,0.03,
Data,3974.9,45.40,-61.20,1.80,14.40,90.10,,,21369.0,,-89.99,-14.40,0.03,
Data,3975.9,45.30,-61.20,1.80,14.30,90.10,,,21376.0,,-89.99,-14.30,0.03,
Data,3976.9,45.30,-61.20,1.80,14.20,90.10,,,21381.0,,-89.99,-14.20,0.02,
Data,3977.9,45.30,-61.20,1.80,14.10,90.20,,,21389.0,,-89.99,-14.10,0.05,
Data,3978.9,45.20,-61.20,1.80,14.00,90.30,,,21393.0,,-89.99,-14.00,0.07,
Data,3979.9,45.20,-61.20,1.80,13.90,90.40,,,21398.0,,-89.99,-13.90,0.10,
Data,3980.9,45.10,-61.20,1.80,13.70,90.50,,,21406.0,,-89.99,-13.70,0.12,
Data,3981.9,45.10,-61.20,1.80,13.60,90.70,,,21413.0,,-89.99,-13.60,0.17,
Data,3982.9,45.00,-61.20,1.80,13.50,90.80,,,21419.0,,-89.99,-13.50,0.19,
Data,3983.9,45.00,-61.20,1.80,13.40,91.10,,,21426.0,,-89.99,-13.40,0.26,
Data,3984.9,44.90,-61.20,1.80,13.20,91.30,,,21430.0,,-89.99,-13.20,0.30,
Data,3985.9,44.90,-61.20,1.80,13.10,91.60,,,21436.0,,-89.99,-13.09,0.37,
Data,3986.9,44.90,-61.20,1.80,13.00,91.90,,,21441.0,,-89.99,-12.99,0.43,
Data,3987.9,44.80,-61.20,1.80,12.80,92.30,,,21448.0,,-89.99,-12.79,0.51,
Data,3988.9,44.80,-61.20,1.80,12.70,92.70,,,21454.0,,-89.99,-12.69,0.60,
Data,3989.9,44.70,-61.10,1.80,12.60,93.10,,,21458.0,,-89.91,-12.58,0.68,
Data,3990.9,44.70,-61.10,1.80,12.40,93.60,,,21465.0,,-89.91,-12.38,0.78,
Data,3991.9,44.70,-61.10,1.80,12.30,94.10,,,21468.0,,-89.91,-12.27,0.88,
Data,3992.9,44.60,-61.10,1.80,12.20,94.70,,,21473.0,,-89.91,-12.16,1.00,
Data,3993.9,44.60,-61.10,1.80,12.10,95.20,,,21479.0,,-89.91,-12.05,1.10,
Data,3994.9,44.50,-61.10,1.80,12.00,95.80,,,21487.0,,-89.91,-11.94,1.21,
Data,3995.9,44.50,-61.10,1.80,11.80,96.50,,,21490.0,,-89.91,-11.72,1.34,
Data,3996.9,44.50,-61.10,1.80,11.70,97.10,,,21497.0,,-89.91,-11.61,1.45,
Data,3997.9,44.40,-61.10,1.80,11.60,97.80,,,21503.0,,-89.91,-11.49,1.57,
Data,3998.9,44.40,-61.10,1.80,11.50,98.50,,,21509.0,,-89.91,-11.37,1.70,
Data,3999.9,44.30,-61.10,1.70,11.50,99.20,,,21514.0,,-90.26,-11.35,1.84,
Data,4000.9,44.30,-61.20,1.70,11.40,100.00,,,21523.0,,-90.34,-11.23,1.98,
Data,4001.9,44.20,-61.20,1.70,11.30,100.70,,,21527.0,,-90.34,-11.10,2.10,
Data,4002.9,44.20,-61.20,1.70,11.20,101.40,,,21536.0,,-90.34,-10.98,2.21,
Data,4003.9,44.10,-61.20,1.70,11.20,102.20,,,21541.0,,-90.34,-10.95,2.37,
Data,4004.9,44.10,-61.20,1.70,11.10,102.90,,,21548.0,,-90.34,-10.82,2.48,
Data,4005.9,44.10,-61.20,1.70,11.10,103.50,,,21553.0,,-90.34,-10.79,2.59,
Data,4006.9,44.00,-61.20,1.70,11.10,104.20,,,21559.0,,-90.34,-10.76,2.72,
Data,4007.9,44.00,-61.20,1.70,11.00,104.80,,,21565.0,,-90.34,-10.64,2.81,
Data,4008.9,43.90,-61.20,1.70,11.00,105.30,,,21569.0,,-90.34,-10.61,2.90,
Data,4009.9,43.90,-61.20,1.70,11.00,105.80,,,21576.0,,-90.34,-10.58,3.00,
Data,4010.9,43.90,-61.20,1.70,11.00,106.20,,,21582.0,,-90.34,-10.56,3.07,
Data,4011.9,43.80,-61.20,1.70,11.00,106.60,,,21589.0,,-90.34,-10.54,3.14,
Data,4012.9,43.80,-61.10,1.70,10.90,106.90,,,21597.0,,-90.26,-10.43,3.17,
Data,4013.9,43.70,-61.10,1.70,10.90,107.10,,,21599.0,,-90.26,-10.42,3.21,
Data,4014.9,43.70,-61.10,1.70,10.90,107.30,,,21607.0,,-90.26,-10.41,3.24,
Data,4015.9,43.60,-61.10,1.70,10.90,107.40,,,21613.0,,-90.26,-10.40,3.26,
Data,4016.9,43.60,-61.10,1.70,10.90,107.40,,,21619.0,,-90.26,-10.40,3.26,
Data,4017.9,43.60,-61.00,1.70,10.90,107.30,,,21626.0,,-90.19,-10.41,3.24,
Data,4018.9,43.50,-61.00,1.70,10.90,107.10,,,21629.0,,-90.19,-10.42,3.21,
Data,4019.9,43.50,-60.90,1.70,10.90,106.90,,,21634.0,,-90.12,-10.43,3.17,
Data,4020.9,43.40,-60.90,1.70,10.90,106.60,,,21641.0,,-90.12,-10.45,3.11,
Data,4021.9,43.40,-60.80,1.70,10.90,106.20,,,21647.0,,-90.04,-10.47,3.04,
Data,4022.9,43.40,-60.70,1.70,10.90,105.80,,,21651.0,,-89.97,-10.49,2.97,
Data,4023.9,43.30,-60.70,1.70,10.90,105.30,,,21658.0,,-89.97,-10.51,2.88,
Data,4024.9,43.30,-60.70,1.70,10.90,104.70,,,21664.0,,-89.97,-10.54,2.77,
Data,4025.9,43.20,-60.60,1.70,10.90,104.10,,,21667.0,,-89.89,-10.57,2.66,
Data,4026.9,43.20,-60.60,1.70,10.90,103.40,,,21675.0,,-89.89,-10.60,2.53,
Data,4027.9,43.20,-60.60,1.70,11.00,102.70,,,21683.0,,-89.89,-10.73,2.42,
Data,4028.9,43.10,-60.70,1.70,11.00,101.90,,,21687.0,,-89.97,-10.76,2.27,
Data,4029.9,43.10,-60.70,1.70,11.00,101.10,,,21694.0,,-89.97,-10.79,2.12,
Data,4030.9,43.00,-60.70,1.70,11.00,100.20,,,21700.0,,-89.97,-10.83,1.95,
Data,4031.9,43.00,-60.80,1.70,11.00,99.40,,,21707.0,,-90.04,-10.85,1.80,
Data,4032.9,43.00,-60.80,1.70,11.10,98.40,,,21710.0,,-90.04,-10.98,1.62,
Data,4033.9,42.90,-60.80,1.70,11.10,97.50,,,21715.0,,-90.04,-11.01,1.45,
Data,4034.9,42.90,-60.90,1.70,11.10,96.60,,,21722.0,,-90.12,-11.03,1.28,
Data,4035.9,42.80,-60.90,1.70,11.10,95.60,,,21726.0,,-90.12,-11.05,1.08,
Data,4036.9,42.80,-60.90,1.70,11.20,94.60,,,21734.0,,-90.12,-11.16,0.90,
Data,4037.9,42.80,-60.90,1.70,11.20,93.60,,,21740.0,,-90.12,-11.18,0.70,
Data,4038.9,42.70,-61.00,1.70,11.20,92.60,,,21744.0,,-90.19,-11.19,0.51,
Data,4039.9,42.70,-61.00,1.70,11.20,91.50,,,21751.0,,-90.19,-11.20,0.29,
Data,4040.9,42.60,-61.00,1.70,11.30,90.50,,,21757.0,,-90.19,-11.30,0.10,
Data,4041.9,42.60,-61.00,1.70,11.30,89.50,,,21762.0,,-90.19,-11.30,-0.10,
Data,4042.9,42.60,-61.10,1.70,11.30,88.40,,,21768.0,,-90.26,-11.30,-0.32,
Data,4043.9,42.50,-61.10,1.70,11.30,87.40,,,21775.0,,-90.26,-11.29,-0.51,
Data,4044.9,42.50,-61.10,1.70,11.40,86.40,,,21782.0,,-90.26,-11.38,-0.72,
Data,4045.9,42.40,-61.20,1.70,11.40,85.40,,,21789.0,,-90.34,-11.36,-0.91,
Data,4046.9,42.40,-61.20,1.70,11.40,84.40,,,21796.0,,-90.34,-11.35,-1.11,
Data,4047.9,42.40,-61.20,1.70,11.40,83.40,,,21797.0,,-90.34,-11.32,-1.31,
Data,4048.9,42.30,-61.20,1.70,11.40,82.40,,,21803.0,,-90.34,-11.30,-1.51,
Data,4049.9,42.30,-61.20,1.70,11.40,81.40,,,21809.0,,-90.34,-11.27,-1.70,
Data,4050.9,42.20,-61.20,1.70,11.40,80.50,,,21817.0,,-90.34,-11.24,-1.88,
Data,4051.9,42.20,-61.30,1.70,11.50,79.60,,,21823.0,,-90.41,-11.31,-2.08,
Data,4052.9,42.20,-61.20,1.70,11.50,78.80,,,21825.0,,-90.34,-11.28,-2.23,
Data,4053.9,42.10,-61.20,1.70,11.50,78.00,,,21832.0,,-90.34,-11.25,-2.39,
Data,4054.9,42.10,-61.20,1.70,11.50,77.20,,,21838.0,,-90.34,-11.21,-2.55,
Data,4055.9,42.00,-61.20,1.70,11.50,76.50,,,21845.0,,-90.34,-11.18,-2.68,
Data,4056.9,42.00,-61.10,1.70,11.50,75.80,,,21852.0,,-90.26,-11.15,-2.82,
Data,4057.9,42.00,-61.00,1.70,11.60,75.10,,,21859.0,,-90.19,-11.21,-2.98,
Data,4058.9,41.90,-61.00,1.70,11.60,74.60,,,21861.0,,-90.19,-11.18,-3.08,
Data,4059.9,41.90,-60.90,1.70,11.60,74.00,,,21865.0,,-90.12,-11.15,-3.20,
Data,4060.9,41.80,-60.90,1.70,11.70,73.60,,,21876.0,,-90.12,-11.22,-3.30,
Data,4061.9,41.80,-60.80,1.70,11.70,73.20,,,21883.0,,-90.04,-11.20,-3.38,
Data,4062.9,41.70,-60.80,1.70,11.70,72.80,,,21890.0,,-90.04,-11.18,-3.46,
Data,4063.9,41.70,-60.80,1.70,11.80,72.50,,,21896.0,,-90.04,-11.25,-3.55,
Data,4064.9,41.70,-60.80,1.70,11.90,72.30,,,21899.0,,-90.04,-11.34,-3.62,
Data,4065.9,41.60,-60.80,1.70,11.90,72.10,,,21906.0,,-90.04,-11.32,-3.66,
Data,4066.9,41.60,-60.80,1.70,12.00,72.00,,,21914.0,,-90.04,-11.41,-3.71,
Data,4067.9,41.60,-60.90,1.70,12.10,71.90,,,21915.0,,-90.12,-11.50,-3.76,
Data,4068.9,41.50,-60.90,1.70,12.20,71.90,,,21922.0,,-90.12,-11.60,-3.79,
Data,4069.9,41.50,-60.90,1.70,12.20,71.90,,,21928.0,,-90.12,-11.60,-3.79,
Data,4070.9,41.40,-61.00,1.70,12.40,72.00,,,21933.0,,-90.19,-11.79,-3.83,
Data,4071.9,41.40,-61.00,1.70,12.50,72.00,,,21940.0,,-90.19,-11.89,-3.86,
Data,4072.9,41.40,-61.00,1.70,12.60,72.20,,,21946.0,,-90.19,-12.00,-3.85,
Data,4073.9,41.30,-61.10,1.70,12.70,72.30,,,21952.0,,-90.26,-12.10,-3.86,
Data,4074.9,41.30,-61.10,1.70,12.80,72.50,,,21959.0,,-90.26,-12.21,-3.85,
Data,4075.9,41.20,-61.10,1.70,12.90,72.70,,,21961.0,,-90.26,-12.32,-3.84,
Data,4076.9,41.20,-61.10,1.70,13.10,72.90,,,21966.0,,-90.26,-12.52,-3.85,
Data,4077.9,41.20,-61.20,1.70,13.20,73.20,,,21976.0,,-90.34,-12.64,-3.82,
Data,4078.9,41.10,-61.20,1.70,13.40,73.50,,,21981.0,,-90.34,-12.85,-3.81,
Data,4079.9,41.10,-61.20,1.70,13.50,73.70,,,21988.0,,-90.34,-12.96,-3.79,
Data,4080.9,41.10,-61.20,1.80,13.60,74.00,,,21993.0,,-89.99,-13.07,-3.75,
Data,4081.9,41.00,-61.20,1.80,13.80,74.30,,,21996.0,,-89.99,-13.29,-3.73,
Data,4082.9,41.00,-61.30,1.80,13.90,74.70,,,22001.0,,-90.06,-13.41,-3.67,
Data,4083.9,40.90,-61.30,1.80,14.00,75.00,,,22008.0,,-90.06,-13.52,-3.62,
Data,4084.9,40.90,-61.30,1.80,14.20,75.40,,,22014.0,,-90.06,-13.74,-3.58,
Data,4085.9,40.90,-61.30,1.80,14.30,75.70,,,22017.0,,-90.06,-13.86,-3.53,
Data,4086.9,40.80,-61.40,1.80,14.40,76.10,,,22026.0,,-90.14,-13.98,-3.46,
Data,4087.9,40.80,-61.40,1.80,14.60,76.50,,,22031.0,,-90.14,-14.20,-3.41,
Data,4088.9,40.80,-61.50,1.80,14.70,76.90,,,22038.0,,-90.21,-14.32,-3.33,
Data,4089.9,40.70,-61.50,1.80,14.80,77.30,,,22045.0,,-90.21,-14.44,-3.25,
Data,4090.9,40.70,-61.50,1.80,14.90,77.80,,,22048.0,,-90.21,-14.56,-3.15,
Data,4091.9,40.60,-61.50,1.80,15.00,78.20,,,22053.0,,-90.21,-14.68,-3.07,
Data,4092.9,40.60,-61.50,1.80,15.10,78.70,,,22060.0,,-90.21,-14.81,-2.96,
Data,4093.9,40.60,-61.60,1.80,15.20,79.20,,,22066.0,,-90.28,-14.93,-2.85,
Data,4094.9,40.50,-61.60,1.80,15.30,79.70,,,22070.0,,-90.28,-15.05,-2.74,
Data,4095.9,40.50,-61.60,1.80,15.40,80.20,,,22077.0,,-90.28,-15.18,-2.62,
Data,4096.9,40.50,-61.60,1.80,15.50,80.70,,,22083.0,,-90.28,-15.30,-2.50,
Data,4097.9,40.40,-61.50,1.80,15.60,81.20,,,22087.0,,-90.21,-15.42,-2.39,
Data,4098.9,40.40,-61.50,1.80,15.70,81.70,,,22093.0,,-90.21,-15.54,-2.27,
Data,4099.9,40.30,-61.50,1.80,15.70,82.30,,,22101.0,,-90.21,-15.56,-2.10,
Data,4100.9,40.30,-61.50,1.80,15.80,82.80,,,22106.0,,-90.21,-15.68,-1.98,
Data,4101.9,40.30,-61.50,1.80,15.80,83.30,,,22113.0,,-90.21,-15.69,-1.84,
Data,4102.9,40.20,-61.60,1.80,15.90,83.90,,,22120.0,,-90.28,-15.81,-1.69,
Data,4103.9,40.20,-61.60,1.80,15.90,84.40,,,22123.0,,-90.28,-15.82,-1.55,
Data,4104.9,40.20,-61.60,1.80,16.00,85.00,,,22131.0,,-90.28,-15.94,-1.39,
Data,4105.9,40.10,-61.60,1.80,16.00,85.50,,,22136.0,,-90.28,-15.95,-1.26,
Data,4106.9,40.10,-61.60,1.80,16.00,86.00,,,22139.0,,-90.28,-15.96,-1.12,
Data,4107.9,40.10,-61.60,1.80,16.00,86.50,,,22145.0,,-90.28,-15.97,-0.98,
Data,4108.9,40.00,-61.60,1.80,16.00,87.00,,,22150.0,,-90.28,-15.98,-0.84,
Data,4109.9,40.00,-61.60,1.80,16.00,87.50,,,22154.0,,-90.28,-15.98,-0.70,
Data,4110.9,39.90,-61.60,1.80,16.00,88.00,,,22160.0,,-90.28,-15.99,-0.56,
Data,4111.9,39.90,-61.60,1.80,16.00,88.50,,,22169.0,,-90.28,-15.99,-0.42,
Data,4112.9,39.90,-61.60,1.80,16.00,88.90,,,22173.0,,-90.28,-16.00,-0.31,
Data,4113.9,39.80,-61.60,1.80,15.90,89.40,,,22179.0,,-90.28,-15.90,-0.17,
Data,4114.9,39.80,-61.60,1.80,15.90,89.80,,,22185.0,,-90.28,-15.90,-0.06,
Data,4115.9,39.80,-61.60,1.80,15.90,90.20,,,22191.0,,-90.28,-15.90,0.06,
Data,4116.9,39.70,-61.60,1.80,15.80,90.60,,,22198.0,,-90.28,-15.80,0.17,
Data,4117.9,39.70,-61.60,1.80,15.70,91.00,,,22203.0,,-90.28,-15.70,0.27,
Data,4118.9,39.60,-61.50,1.80,15.70,91.40,,,22210.0,,-90.21,-15.70,0.38,
Data,4119.9,39.60,-61.50,1.80,15.60,91.70,,,22215.0,,-90.21,-15.59,0.46,
Data,4120.9,39.60,-61.50,1.70,15.60,92.10,,,22222.0,,-90.56,-15.59,0.57,
Data,4121.9,39.50,-61.50,1.70,15.50,92.40,,,22227.0,,-90.56,-15.49,0.65,
Data,4122.9,39.50,-61.50,1.70,15.40,92.70,,,22233.0,,-90.56,-15.38,0.73,
Data,4123.9,39.40,-61.50,1.70,15.40,93.00,,,22239.0,,-90.56,-15.38,0.81,
Data,4124.9,39.40,-61.50,1.70,15.30,93.30,,,22243.0,,-90.56,-15.27,0.88,
Data,4125.9,39.40,-61.50,1.70,15.20,93.60,,,22252.0,,-90.56,-15.17,0.95,
Data,4126.9,39.30,-61.60,1.70,15.20,93.90,,,22258.0,,-90.64,-15.16,1.03,
Data,4127.9,39.30,-61.60,1.70,15.10,94.10,,,22262.0,,-90.64,-15.06,1.08,
